,name,surname,salary
6221,Xico,Feynman,3000
6222,Henry,Red,3000
6223,Xico,Cave,4500
6224,Roger,Red,4500
6225,John,Cave,6750
6226,Roger,White,6750
6227,Roger,Goodman,3000
6228,Henry,Goodman,3000
6229,John,Feynman,4250
6230,Henry,Red,3000
6231,Xico,White,5750
6232,Xico,White,3000
6233,Mike,Goodman,5750
6234,Mike,Cave,4250
6235,Henry,White,3750
6236,Roger,Feynman,5750
6237,Roger,White,5250
6238,Roger,Goodman,5750
6239,Mike,Red,4500
6240,Xico,Cave,5250
6241,Mike,Goodman,3000
6242,Roger,Goodman,5750
6243,Xico,Feynman,5250
6244,Xico,Goodman,4250
6245,Xico,Goodman,6750
6246,John,White,6750
6247,Mike,Red,4500
6248,Roger,Feynman,4500
6249,Henry,White,3750
6250,Xico,Goodman,4250
6251,Henry,Cave,3750
6252,Xico,Goodman,4500
6253,Roger,Goodman,3000
6254,Roger,White,5750
6255,Roger,Goodman,3750
6256,Roger,Feynman,4250
6257,Xico,Red,5750
6258,Xico,Red,4500
6259,Roger,Red,5250
6260,Roger,Goodman,3750
6261,Xico,Goodman,6750
6262,Roger,White,5750
6263,Henry,Feynman,3000
6264,Mike,Feynman,5250
6265,Mike,Cave,4250
6266,Xico,Feynman,3000
6267,Henry,Red,3000
6268,Mike,Feynman,3000
6269,Xico,Red,6750
6270,John,Goodman,4500
6271,Mike,White,5250
6272,Xico,Red,3000
6273,Xico,Feynman,3000
6274,Mike,Feynman,3000
6275,Roger,White,5250
6276,Henry,Cave,4500
6277,Mike,Cave,3000
6278,Roger,Goodman,6750
6279,Mike,Red,3000
6280,John,Goodman,3000
6281,Mike,Feynman,4500
6282,Mike,Feynman,5250
6283,Henry,Feynman,4500
6284,Xico,White,3000
6285,Roger,Cave,4500
6286,Mike,White,3750
6287,Mike,Cave,4250
6288,John,Cave,4500
6289,Roger,White,3750
6290,Henry,Red,5250
6291,Xico,Feynman,3000
6292,Roger,Feynman,6750
6293,Xico,Goodman,3000
6294,Henry,White,4500
6295,John,Red,3000
6296,John,Feynman,6750
6297,Henry,Goodman,3000
6298,Mike,Red,4500
6299,Mike,Cave,3000
6300,Xico,Goodman,3750
6301,Xico,Cave,3000
6302,Mike,Cave,3000
6303,Roger,Feynman,4500
6304,John,White,4500
6305,Xico,Goodman,5250
6306,Xico,Goodman,5750
6307,Henry,Goodman,5750
6308,Xico,Red,4500
6309,John,Goodman,4500
6310,Mike,Cave,3000
6311,Henry,Red,4250
6312,John,Cave,5750
6313,John,White,6750
6314,John,Feynman,5750
6315,John,White,4500
6316,Henry,Red,3000
6317,Mike,Cave,3000
6318,Mike,White,3000
6319,Henry,Feynman,4250
6320,Roger,Red,4500
6321,Xico,Cave,6750
6322,Mike,Goodman,3750
6323,John,Goodman,3750
6324,Mike,Feynman,5750
6325,Roger,Goodman,3750
6326,Henry,Feynman,3000
6327,Mike,White,4500
6328,Henry,White,4500
6329,Roger,White,4500
6330,John,Feynman,4250
6331,Mike,Goodman,6750
6332,Mike,White,3000
6333,John,White,5750
6334,John,Cave,3000
6335,John,Goodman,3750
6336,Xico,Cave,4500
6337,John,White,4500
6338,Henry,Goodman,5250
6339,Roger,Feynman,3750
6340,Roger,Goodman,4250
6341,Mike,Goodman,5750
6342,John,Goodman,5250
6343,Mike,Red,3000
6344,Mike,White,3750
6345,Mike,Cave,3750
6346,John,Red,6750
6347,Mike,White,5250
6348,Roger,Goodman,3000
6349,Henry,Cave,4250
6350,Henry,Cave,3750
6351,John,Goodman,3000
6352,Henry,Red,4250
6353,John,Feynman,5750
6354,Roger,Feynman,4500
6355,Xico,White,4500
6356,Henry,Feynman,3000
6357,Henry,Cave,4500
6358,Roger,White,3000
6359,John,Red,4500
6360,Mike,White,3000
6361,Roger,White,5750
6362,Mike,Feynman,6750
6363,Roger,Cave,6750
6364,John,White,5750
6365,Xico,Cave,5250
6366,Henry,Red,3750
6367,Henry,Goodman,4250
6368,Henry,White,3000
6369,Xico,Goodman,3750
6370,Roger,Cave,3750
6371,Henry,White,3750
6372,Mike,Red,4250
6373,John,Goodman,4250
6374,John,Goodman,4500
6375,Roger,Goodman,3000
6376,Mike,Cave,3000
6377,Xico,Cave,4250
6378,John,Red,4500
6379,Mike,Red,3000
6380,Henry,Red,6750
6381,Roger,Cave,4500
6382,Mike,White,5750
6383,John,Goodman,4500
6384,Mike,Feynman,6750
6385,John,Goodman,3000
6386,Mike,White,5250
6387,Mike,Goodman,3000
6388,Mike,Goodman,3750
6389,John,White,3000
6390,John,Feynman,3750
6391,Henry,Feynman,4500
6392,Xico,Cave,5750
6393,Mike,Feynman,4250
6394,Henry,White,6750
6395,John,White,6750
6396,Henry,Red,3750
6397,John,Red,4250
6398,Xico,Red,5250
6399,John,Cave,5750
6400,Henry,Cave,4250
6401,John,Goodman,5750
6402,John,Cave,4500
6403,Mike,Cave,5750
6404,Mike,Red,3000
6405,Mike,Red,5250
6406,Roger,Goodman,4250
6407,Xico,Goodman,3000
6408,Xico,Feynman,3000
6409,Mike,Feynman,6750
6410,Henry,Red,3000
6411,Roger,Feynman,5750
6412,Roger,Cave,5750
6413,Roger,Red,3750
6414,Henry,White,4500
6415,Xico,Red,3000
6416,Mike,Cave,6750
6417,Roger,Feynman,4500
6418,Mike,Feynman,4500
6419,John,Red,4500
6420,Mike,Cave,3750
6421,Xico,Cave,4500
6422,Xico,White,5750
6423,John,Red,6750
6424,Mike,Goodman,5750
6425,Henry,White,5750
6426,Mike,Cave,3750
6427,Mike,Goodman,3750
6428,Mike,Feynman,3000
6429,Mike,Red,5250
6430,Xico,Cave,6750
6431,Mike,Red,3000
6432,John,Cave,5750
6433,Roger,Cave,5250
6434,John,Goodman,4500
6435,Mike,Goodman,4500
6436,Mike,Red,5750
6437,Mike,Red,4500
6438,Mike,White,5750
6439,John,Cave,4250
6440,Roger,Feynman,4250
6441,John,Feynman,4500
6442,John,Feynman,4250
6443,Roger,Goodman,3000
6444,John,Goodman,5750
6445,Henry,White,3750
6446,Roger,White,6750
6447,Xico,Goodman,3000
6448,John,Red,4250
6449,Henry,Red,5250
6450,Henry,Cave,4500
6451,Mike,Cave,5750
6452,Xico,Goodman,3000
6453,Roger,White,5250
6454,Roger,Feynman,4500
6455,John,Feynman,3000
6456,Mike,Feynman,3000
6457,John,Cave,5750
6458,Henry,Cave,3000
6459,Xico,Red,5750
6460,Roger,Goodman,4250
6461,Mike,Red,4500
6462,Roger,Feynman,3750
6463,Mike,White,3750
6464,Xico,Red,3000
6465,John,White,4250
6466,Henry,Goodman,4500
6467,Mike,Red,3000
6468,Mike,White,4500
6469,Henry,Feynman,4500
6470,Roger,Red,3000
6471,Xico,Cave,3750
6472,Mike,Cave,5250
6473,Xico,Feynman,4500
6474,John,Red,3000
6475,Xico,Cave,3000
6476,Xico,Cave,3000
6477,Mike,Feynman,3750
6478,Mike,Goodman,5250
6479,Roger,White,6750
6480,John,Cave,3750
6481,Roger,Red,6750
6482,Mike,Cave,3000
6483,Mike,Goodman,3000
6484,Mike,Red,4500
6485,John,Red,3750
6486,Henry,Cave,3000
6487,Xico,Red,3000
6488,Roger,Red,4500
6489,Xico,Goodman,4500
6490,Henry,Red,6750
6491,John,Feynman,6750
6492,Roger,Feynman,5250
6493,Xico,Cave,4500
6494,Henry,Feynman,3000
6495,John,Cave,5250
6496,Roger,White,5250
6497,Mike,Feynman,4250
6498,John,Goodman,6750
6499,Roger,Cave,6750
6500,John,Feynman,6750
6501,John,White,3000
6502,Xico,Red,3000
6503,Mike,Cave,5750
6504,John,White,3000
6505,Roger,White,3000
6506,Roger,Goodman,4500
6507,Henry,Feynman,4500
6508,Henry,Red,3000
6509,Xico,Red,3000
6510,Henry,Goodman,3000
6511,Henry,Feynman,3750
6512,John,Feynman,4250
6513,John,Feynman,4500
6514,John,Feynman,4500
6515,John,White,5750
6516,Roger,Red,3000
6517,John,Cave,5250
6518,John,Cave,3750
6519,Henry,White,3750
6520,Xico,Cave,4250
6521,Henry,White,3750
6522,Roger,Cave,3000
6523,Henry,Goodman,3000
6524,Henry,White,3750
6525,Mike,Goodman,6750
6526,John,White,4500
6527,Xico,Feynman,3750
6528,Mike,Goodman,3750
6529,Roger,Feynman,3000
6530,John,Feynman,3750
6531,John,Goodman,4500
6532,Mike,Red,3750
6533,Roger,Goodman,5750
6534,John,Feynman,5250
6535,Xico,White,3000
6536,Mike,White,5250
6537,Xico,Cave,3000
6538,Mike,Red,4250
6539,John,White,4500
6540,John,White,5750
6541,Xico,Red,6750
6542,Roger,Red,6750
6543,Mike,White,6750
6544,Xico,Goodman,6750
6545,Mike,Goodman,5750
6546,Xico,Feynman,5750
6547,John,Red,4500
6548,Roger,Goodman,5750
6549,John,Goodman,3750
6550,Mike,White,3000
6551,Xico,White,3000
6552,Roger,Feynman,3750
6553,John,Goodman,6750
6554,Henry,Red,3000
6555,Mike,Cave,3750
6556,Roger,Cave,3750
6557,John,Goodman,5750
6558,John,Feynman,3000
6559,Xico,White,5750
6560,Xico,Cave,5250
6561,Xico,Cave,3750
6562,Xico,Cave,5250
6563,Roger,White,3000
6564,Roger,Goodman,5750
6565,Mike,Goodman,4500
6566,John,Cave,5750
6567,Mike,Red,4250
6568,Mike,Feynman,4500
6569,Xico,Goodman,6750
6570,Xico,White,4500
6571,John,Red,6750
6572,Xico,White,5750
6573,Mike,Goodman,4250
6574,John,Feynman,5750
6575,John,White,4250
6576,Mike,Cave,4250
6577,Henry,Goodman,3000
6578,Xico,White,4250
6579,Henry,Feynman,3000
6580,Mike,Red,3750
6581,Xico,Red,5750
6582,Henry,Goodman,4500
6583,Xico,White,4250
6584,John,Goodman,5250
6585,Henry,Goodman,5750
6586,John,Feynman,5250
6587,Mike,Red,6750
6588,John,Goodman,5750
6589,John,Feynman,5750
6590,Xico,Feynman,5750
6591,Henry,Feynman,5750
6592,Henry,Feynman,5250
6593,Roger,Feynman,4500
6594,Xico,Feynman,6750
6595,Xico,Goodman,5750
6596,Roger,Red,5250
6597,Henry,Cave,5250
6598,Roger,Feynman,4500
6599,Roger,Feynman,3000
6600,Xico,Cave,5750
6601,Mike,Feynman,3000
6602,Roger,Cave,3750
6603,Henry,Red,5750
6604,John,White,5250
6605,Roger,White,4250
6606,Xico,Red,3000
6607,Mike,Feynman,4500
6608,Roger,White,5750
6609,Mike,Red,5750
6610,Roger,Goodman,6750
6611,Roger,Red,5750
6612,John,Feynman,3000
6613,John,White,4500
6614,Roger,Feynman,5250
6615,Mike,Red,4500
6616,Henry,Goodman,4250
6617,Roger,Feynman,3750
6618,Xico,Feynman,3000
6619,Henry,Goodman,3000
6620,Mike,Red,5750
6621,Mike,White,3000
6622,Mike,Red,4500
6623,Xico,Cave,3000
6624,Henry,Goodman,6750
6625,John,White,4500
6626,Mike,White,4500
6627,Mike,Goodman,3750
6628,Roger,Red,3000
6629,Mike,Red,5750
6630,Henry,White,5750
6631,Mike,Feynman,5750
6632,Xico,Red,3000
6633,Henry,Feynman,4500
6634,Henry,Feynman,5250
6635,John,Goodman,5250
6636,Xico,Feynman,4250
6637,Henry,Feynman,3000
6638,Mike,Goodman,3000
6639,Henry,White,4500
6640,Mike,Cave,4500
6641,Roger,Feynman,6750
6642,Xico,White,6750
6643,Henry,Goodman,4250
6644,Roger,Feynman,5750
6645,John,White,3750
6646,Henry,White,3000
6647,Roger,Red,3000
6648,Mike,Goodman,3000
6649,John,Red,3000
6650,John,Cave,5750
6651,John,Red,4500
6652,Mike,Goodman,5250
6653,John,White,4250
6654,John,Red,3000
6655,John,Goodman,5750
6656,Mike,White,5250
6657,Mike,White,4500
6658,Henry,Red,3750
6659,Mike,Cave,5750
6660,Roger,White,4500
6661,John,Feynman,3750
6662,John,Feynman,3750
6663,John,White,3750
6664,Mike,White,5250
6665,Xico,Goodman,4250
6666,Mike,Red,3750
6667,Mike,Cave,4500
6668,Henry,White,5750
6669,Xico,White,4250
6670,Xico,Cave,3750
6671,Mike,Cave,4500
6672,Xico,White,3000
6673,Roger,Red,3750
6674,Roger,Red,3000
6675,Mike,Feynman,6750
6676,Roger,Cave,4500
6677,Henry,Feynman,5750
6678,Roger,Feynman,5750
6679,Mike,Red,3000
6680,John,White,5750
6681,John,White,4500
6682,Mike,Feynman,6750
6683,Henry,Red,3750
6684,Henry,Cave,4250
6685,John,Cave,4250
6686,Xico,Feynman,5750
6687,Mike,Cave,3750
6688,Roger,White,3750
6689,Roger,Feynman,4250
6690,Xico,Feynman,5750
6691,Roger,Cave,3750
6692,Henry,Red,3000
6693,Mike,Goodman,4250
6694,Roger,White,5750
6695,John,Red,4250
6696,John,Red,3000
6697,John,Feynman,3000
6698,Mike,Red,3000
6699,Roger,Red,3750
6700,Mike,Red,6750
6701,Henry,Red,4500
6702,Henry,Feynman,3000
6703,John,Feynman,3750
6704,John,Cave,3000
6705,Xico,Cave,4500
6706,John,Feynman,5750
6707,Xico,Feynman,6750
6708,Roger,Feynman,5250
6709,Xico,Cave,4250
6710,Henry,Cave,4500
6711,Mike,Cave,3750
6712,Henry,Goodman,6750
6713,John,Red,4500
6714,Xico,Red,6750
6715,Roger,Goodman,3000
6716,John,Cave,4250
6717,John,Goodman,5750
6718,Roger,Feynman,3000
6719,Henry,Feynman,4250
6720,Roger,Goodman,4250
6721,Mike,White,4500
6722,Mike,Feynman,3750
6723,Mike,White,4250
6724,Mike,White,3000
6725,Xico,Goodman,3000
6726,Henry,Cave,5750
6727,Mike,Goodman,5250
6728,Roger,Feynman,4250
6729,Xico,Cave,3750
6730,Xico,Feynman,5750
6731,John,Goodman,4500
6732,John,Feynman,3750
6733,Roger,Red,4250
6734,Henry,Feynman,4500
6735,Roger,Cave,4500
6736,Henry,Cave,3000
6737,Mike,Goodman,4250
6738,Roger,White,3000
6739,John,Feynman,3000
6740,Roger,Red,5750
6741,Mike,White,4500
6742,John,White,3000
6743,Roger,White,5750
6744,Mike,Goodman,3750
6745,Roger,Red,5750
6746,Henry,Feynman,6750
6747,John,Goodman,3000
6748,Roger,White,5750
6749,Henry,Goodman,4500
6750,Henry,Goodman,5250
6751,Xico,Feynman,3000
6752,Xico,Feynman,3000
6753,Roger,White,3000
6754,Mike,Cave,4250
6755,John,Red,3000
6756,John,Red,4250
6757,John,Goodman,3000
6758,John,Red,4500
6759,Roger,Goodman,6750
6760,Mike,Feynman,4250
6761,Mike,Goodman,6750
6762,Mike,Cave,3000
6763,Xico,Feynman,6750
6764,Mike,Feynman,5750
6765,Mike,Red,4250
6766,Xico,Red,5750
6767,Roger,White,3000
6768,Mike,Goodman,5750
6769,Xico,White,4500
6770,Xico,Goodman,4250
6771,Xico,Goodman,4500
6772,Roger,Cave,4500
6773,Henry,Feynman,3000
6774,Roger,Feynman,6750
6775,Roger,Feynman,3750
6776,Henry,Goodman,4500
6777,Xico,Feynman,5750
6778,Xico,Cave,4250
6779,Xico,White,3750
6780,John,Cave,4500
6781,Roger,Red,3000
6782,Xico,Goodman,3000
6783,John,Red,5750
6784,Xico,Feynman,3000
6785,Roger,White,6750
6786,Roger,Goodman,4500
6787,Mike,Cave,4250
6788,Xico,Goodman,3000
6789,John,White,5250
6790,John,Red,3000
6791,Roger,Feynman,5750
6792,Mike,White,3750
6793,John,White,4250
6794,Mike,Goodman,3000
6795,John,Cave,5750
6796,Henry,White,5250
6797,Henry,White,4500
6798,Henry,Feynman,3000
6799,Xico,Cave,4500
6800,Xico,Goodman,4250
6801,Henry,Cave,5750
6802,Mike,Cave,3750
6803,Mike,Cave,3000
6804,Mike,Goodman,3000
6805,Roger,Goodman,3750
6806,Roger,Cave,5250
6807,Henry,Goodman,4500
6808,Roger,Feynman,3000
6809,Roger,Cave,3750
6810,Xico,Goodman,4500
6811,Roger,Goodman,5250
6812,Henry,White,4500
6813,Xico,Red,3000
6814,John,Goodman,5750
6815,Henry,Cave,4500
6816,Roger,Goodman,4250
6817,Roger,Cave,5750
6818,Mike,Red,5250
6819,John,Feynman,5750
6820,Xico,Red,4250
6821,Henry,Cave,4500
6822,John,Red,6750
6823,John,Feynman,3000
6824,Roger,White,3000
6825,Henry,Cave,6750
6826,Xico,Goodman,5750
6827,Mike,Feynman,4500
6828,Roger,White,3750
6829,Roger,Red,4250
6830,Henry,Goodman,5750
6831,Roger,Red,4500
6832,Mike,Cave,4500
6833,Henry,Red,3000
6834,John,Red,4500
6835,Mike,Red,5750
6836,Roger,Red,5250
6837,Mike,White,5250
6838,Xico,Cave,3000
6839,John,White,5750
6840,Henry,Feynman,3000
6841,John,Feynman,4500
6842,Xico,Feynman,3000
6843,Roger,Feynman,3000
6844,John,Goodman,3750
6845,Henry,White,4500
6846,Roger,Red,5750
6847,Roger,Feynman,3000
6848,Mike,Red,5250
6849,Roger,Feynman,5250
6850,Mike,Feynman,5750
6851,Roger,Red,5250
6852,John,Cave,5750
6853,Roger,Goodman,4250
6854,Mike,Feynman,3000
6855,Xico,Cave,3750
6856,Henry,White,4500
6857,Xico,Goodman,5750
6858,Roger,Red,4500
6859,John,White,3750
6860,Henry,White,4250
6861,Roger,Goodman,5750
6862,Roger,Cave,6750
6863,John,Red,4500
6864,Xico,Feynman,5250
6865,Henry,White,3000
6866,Mike,Red,3000
6867,John,Cave,3000
6868,Mike,Feynman,3000
6869,Roger,Cave,5750
6870,Roger,Goodman,3750
6871,Henry,Goodman,3750
6872,Mike,Cave,3000
6873,Xico,Red,6750
6874,Henry,White,5750
6875,John,Cave,3000
6876,Xico,Goodman,3000
6877,Xico,Feynman,6750
6878,Roger,Cave,5750
6879,Mike,White,5750
6880,Henry,Feynman,3000
6881,Xico,Feynman,3000
6882,Xico,Cave,3000
6883,Xico,Goodman,3000
6884,John,Goodman,3750
6885,Roger,Red,6750
6886,Mike,Cave,5750
6887,Henry,Cave,3000
6888,John,Red,3000
6889,Mike,Goodman,5750
6890,Mike,Feynman,5250
6891,Henry,Goodman,3000
6892,Henry,Red,4500
6893,Mike,Feynman,6750
6894,Roger,Red,5750
6895,Henry,Goodman,3000
6896,Mike,Cave,4500
6897,Mike,Cave,4500
6898,Mike,White,4500
6899,Mike,Red,3750
6900,John,Goodman,4500
6901,Mike,Goodman,6750
6902,Henry,Goodman,4250
6903,Henry,White,6750
6904,Roger,Cave,4500
6905,Mike,Red,3000
6906,Xico,Cave,6750
6907,Roger,Red,5750
6908,Xico,Red,4500
6909,John,Feynman,4500
6910,Xico,White,4500
6911,Roger,Feynman,4250
6912,Mike,Goodman,4250
6913,Xico,Goodman,3000
6914,Mike,White,4500
6915,Roger,Goodman,5750
6916,Mike,Goodman,4250
6917,Roger,White,6750
6918,Mike,Cave,3000
6919,Mike,Feynman,3000
6920,Xico,White,4250
6921,John,Cave,3750
6922,Xico,Red,3750
6923,Henry,Feynman,4250
6924,Xico,Feynman,5750
6925,Roger,Feynman,3000
6926,John,Cave,5750
6927,John,Goodman,3750
6928,Henry,White,3000
6929,Roger,Goodman,4500
6930,Mike,Cave,5250
6931,Mike,Feynman,6750
6932,Xico,Red,4250
6933,Xico,Feynman,3750
6934,Roger,Red,4500
6935,Henry,Goodman,4500
6936,Mike,Feynman,3000
6937,John,Goodman,5250
6938,Xico,Cave,4250
6939,Henry,Red,3000
6940,John,Red,3750
6941,Xico,Feynman,3750
6942,Henry,Feynman,3000
6943,John,Feynman,5750
6944,Xico,Feynman,4500
6945,Roger,White,6750
6946,Henry,White,5250
6947,Henry,Cave,3750
6948,Mike,White,4500
6949,Mike,White,4500
6950,Mike,Feynman,5750
6951,Xico,Cave,6750
6952,Mike,White,6750
6953,John,Goodman,5750
6954,Mike,Feynman,5750
6955,John,Feynman,4500
6956,Mike,Red,3000
6957,Henry,White,5250
6958,John,Cave,6750
6959,Mike,Feynman,3000
6960,John,Goodman,5250
6961,John,Cave,5750
6962,Henry,White,3000
6963,Henry,Goodman,5750
6964,Mike,Feynman,5750
6965,Xico,Feynman,5250
6966,Xico,Red,3000
6967,John,Goodman,3000
6968,Xico,White,5250
6969,Roger,White,5750
6970,Mike,Feynman,3750
6971,Roger,Red,5250
6972,Roger,Goodman,3000
6973,Roger,Goodman,3750
6974,Roger,Cave,5750
6975,Mike,Cave,4500
6976,John,White,5750
6977,Henry,White,4500
6978,Henry,Cave,5750
6979,Henry,Red,5250
6980,Roger,Goodman,5750
6981,Roger,Red,4250
6982,Henry,Red,4500
6983,Xico,Feynman,3000
6984,John,Red,3750
6985,Henry,Goodman,5750
6986,Henry,White,3000
6987,Henry,Cave,5250
6988,John,White,4250
6989,Henry,Feynman,4500
6990,Henry,White,4250
6991,Xico,Cave,5750
6992,Xico,Goodman,3750
6993,Mike,Goodman,4500
6994,Roger,White,3750
6995,Roger,Feynman,3000
6996,Roger,Red,3000
6997,Xico,Cave,3000
6998,Mike,Red,5250
6999,Henry,Feynman,4500
7000,Roger,Cave,5750
7001,Henry,Cave,4500
7002,Roger,Red,5750
7003,Henry,Goodman,5250
7004,Roger,Cave,5750
7005,Roger,Goodman,3000
7006,Roger,Red,3000
7007,Mike,Red,4250
7008,John,White,3750
7009,John,Cave,4500
7010,Roger,White,4250
7011,Mike,White,5750
7012,John,Red,3750
7013,Mike,Cave,4500
7014,Roger,Feynman,3750
7015,Xico,Cave,5750
7016,John,Red,3750
7017,Mike,Feynman,3000
7018,John,White,3000
7019,Xico,Red,3750
7020,Xico,Cave,3750
7021,Xico,Goodman,4500
7022,John,Goodman,5750
7023,John,White,4500
7024,Mike,Cave,4500
7025,Roger,Cave,5250
7026,Xico,Feynman,4500
7027,Mike,Goodman,5750
7028,Henry,Goodman,4500
7029,Roger,Feynman,3750
7030,Xico,Cave,6750
7031,Roger,Feynman,4500
7032,Xico,White,3750
7033,Henry,Red,5750
7034,John,Cave,4500
7035,Roger,Cave,5750
7036,Mike,Red,4500
7037,John,Cave,4250
7038,Xico,White,6750
7039,Henry,Red,5750
7040,Mike,Red,3750
7041,Roger,Red,5750
7042,Roger,White,5250
7043,John,Cave,4250
7044,Roger,Red,5250
7045,Roger,Red,3000
7046,Roger,Cave,4250
7047,John,White,3000
7048,John,Red,4500
7049,John,White,6750
7050,John,White,3000
7051,Roger,Red,5250
7052,Roger,Goodman,3000
7053,Xico,Red,4500
7054,John,Cave,3750
7055,Xico,Goodman,4500
7056,Mike,Feynman,3000
7057,John,Red,3750
7058,Henry,Red,3000
7059,John,Cave,5750
7060,Mike,Cave,3000
7061,Xico,White,4500
7062,Mike,Red,4500
7063,Henry,Cave,6750
7064,Henry,Goodman,3000
7065,Roger,Goodman,4500
7066,Henry,Red,6750
7067,Xico,White,3000
7068,Xico,Cave,5750
7069,Xico,Feynman,4500
7070,John,Goodman,4250
7071,Xico,Red,6750
7072,Xico,Red,3000
7073,Mike,Red,4500
7074,John,White,4500
7075,Mike,White,3000
7076,John,Goodman,4500
7077,Xico,White,5750
7078,Roger,Cave,4250
7079,Henry,White,3000
7080,John,Red,6750
7081,Xico,Red,4500
7082,Mike,Cave,5750
7083,Xico,Cave,4250
7084,Mike,Red,4500
7085,John,Red,4500
7086,Mike,Feynman,3000
7087,Xico,Goodman,3000
7088,Mike,Cave,5750
7089,Roger,Goodman,5250
7090,Xico,White,5750
7091,Xico,Cave,5750
7092,John,White,6750
7093,Xico,Feynman,5750
7094,Roger,Red,5750
7095,Henry,Red,5750
7096,Mike,Feynman,4500
7097,Henry,Red,5750
7098,Mike,White,3000
7099,Henry,Feynman,4250
7100,Xico,Goodman,5750
7101,Henry,White,3750
7102,Henry,Cave,3000
7103,Xico,Red,3000
7104,Roger,White,5250
7105,Henry,White,3000
7106,Xico,Cave,5750
7107,Henry,Feynman,4500
7108,Henry,Goodman,5750
7109,John,Cave,3000
7110,Roger,White,3000
7111,John,Goodman,4500
7112,Henry,Goodman,6750
7113,Roger,Red,4500
7114,Henry,Feynman,4500
7115,Roger,Cave,4500
7116,John,Red,4250
7117,Henry,Goodman,3000
7118,Roger,White,6750
7119,Henry,Feynman,3000
7120,Xico,Feynman,4500
7121,Mike,Cave,3750
7122,Xico,Goodman,3000
7123,Mike,Feynman,3750
7124,Mike,Red,5750
7125,John,Cave,5750
7126,Roger,White,5750
7127,Mike,Feynman,3000
7128,Henry,Cave,3000
7129,Henry,Feynman,4250
7130,Henry,Cave,4250
7131,Mike,Cave,5750
7132,Henry,White,3750
7133,Mike,Red,4500
7134,John,White,6750
7135,John,Red,3000
7136,John,Goodman,4500
7137,Mike,Cave,3000
7138,Mike,Cave,3000
7139,Xico,Feynman,3000
7140,Henry,Feynman,4500
7141,Xico,Cave,3750
7142,Roger,Feynman,4250
7143,Mike,Feynman,5250
7144,Xico,Red,4250
7145,Roger,Goodman,4500
7146,Xico,Cave,4250
7147,Henry,Goodman,5750
7148,Xico,Red,5250
7149,Henry,Feynman,5750
7150,Henry,Red,5750
7151,Henry,Red,6750
7152,Henry,Goodman,6750
7153,Mike,Feynman,3000
7154,Roger,Goodman,5250
7155,Mike,Goodman,6750
7156,John,White,3750
7157,Mike,Goodman,3750
7158,Roger,Feynman,4500
7159,Roger,Red,5750
7160,Henry,White,4500
7161,Roger,Red,3750
7162,Roger,Red,4500
7163,John,Goodman,3750
7164,Roger,Feynman,6750
7165,Roger,Red,4500
7166,Mike,Feynman,3750
7167,John,Cave,3750
7168,Xico,White,4500
7169,Roger,White,5750
7170,Roger,Feynman,5750
7171,John,Red,5250
7172,Xico,Cave,3000
7173,Roger,Red,5750
7174,Xico,White,5750
7175,Henry,Red,3000
7176,Henry,White,5250
7177,Henry,White,4500
7178,Henry,White,4500
7179,Mike,White,4500
7180,Mike,Goodman,3000
7181,Henry,Cave,3000
7182,Xico,Red,4500
7183,Xico,White,3000
7184,Henry,Feynman,6750
7185,John,Cave,5750
7186,Roger,Red,5750
7187,John,Red,3750
7188,Xico,Feynman,4500
7189,Henry,White,4250
7190,Xico,Feynman,3750
7191,Xico,Goodman,5750
7192,Xico,Feynman,4250
7193,Roger,Goodman,4250
7194,Xico,Red,5750
7195,Xico,Goodman,5750
7196,John,White,5250
7197,Xico,White,4500
7198,Xico,White,5750
7199,Roger,Cave,5250
7200,John,White,5750
7201,Mike,Cave,4250
7202,Henry,Goodman,3000
7203,John,Goodman,4250
7204,Xico,Goodman,5750
7205,Xico,Feynman,3750
7206,Mike,Cave,4250
7207,Henry,White,5750
7208,Henry,White,4500
7209,Roger,Red,6750
7210,Mike,Feynman,5250
7211,Mike,Red,4250
7212,John,Goodman,5750
7213,Henry,Feynman,4250
7214,Mike,White,5250
7215,Xico,White,3000
7216,Henry,Feynman,4500
7217,Xico,Red,3750
7218,Roger,White,3000
7219,Mike,Goodman,4500
7220,Mike,Cave,6750
7221,Xico,Goodman,3750
7222,Mike,Feynman,3000
7223,John,Cave,6750
7224,Xico,Feynman,3750
7225,John,Cave,3000
7226,Roger,Red,5750
7227,Henry,Red,4250
7228,Mike,White,4500
7229,Henry,Red,4500
7230,Roger,Cave,3000
7231,Xico,Goodman,5750
7232,John,Red,3000
7233,Henry,White,5750
7234,Roger,Goodman,4500
7235,John,Red,3750
7236,Roger,Feynman,3000
7237,Roger,White,6750
7238,Roger,White,5750
7239,Xico,Cave,4250
7240,Roger,Goodman,5250
7241,Mike,Red,3000
7242,Henry,White,3750
7243,Henry,Feynman,5250
7244,Mike,Feynman,4500
7245,Roger,Cave,5750
7246,John,White,5750
7247,John,Goodman,6750
7248,Xico,Feynman,3750
7249,Roger,White,5750
7250,Mike,Red,4500
7251,Henry,Cave,4250
7252,Xico,White,3750
7253,Mike,Red,4500
7254,Henry,Feynman,6750
7255,Xico,White,6750
7256,John,Red,3750
7257,Mike,Goodman,5750
7258,Xico,Goodman,4500
7259,John,White,3000
7260,Xico,Goodman,5750
7261,Roger,Red,3000
7262,John,Red,6750
7263,Xico,White,3000
